"time","sineVoltage.i","resistor.i","inductor.i"
0.04539,1.282972943171909,-1.282972943171909,-1.282972943171909
0.045492,1.370981994584011,-1.370981994584011,-1.370981994584011
0.045594,1.456964092342291,-1.456964092342291,-1.456964092342291
0.045696,1.540792192914636,-1.540792192914636,-1.540792192914636
0.045798,1.622342244628894,-1.622342244628894,-1.622342244628894
0.0459,1.701493689942497,-1.701493689942497,-1.701493689942497
0.046002,1.77812961917303,-1.77812961917303,-1.77812961917303
0.046104,1.852136634789081,-1.852136634789081,-1.852136634789081
0.046206,1.923405267460315,-1.923405267460315,-1.923405267460315
0.046308,1.991830299131583,-1.991830299131583,-1.991830299131583
0.04641,2.057310509166551,-2.057310509166551,-2.057310509166551
0.046512,2.119748955834929,-2.119748955834929,-2.119748955834929
0.046614,2.179053512778149,-2.179053512778149,-2.179053512778149
0.046716,2.235136492250029,-2.235136492250029,-2.235136492250029
0.046818,2.287914759711054,-2.287914759711054,-2.287914759711054
0.04692,2.337310504656898,-2.337310504656898,-2.337310504656898
0.047022,2.383250744008463,-2.383250744008463,-2.383250744008463
0.047124,2.425667252195643,-2.425667252195643,-2.425667252195643
0.047226,2.464497566963074,-2.464497566963074,-2.464497566963074
0.047328,2.499684382499805,-2.499684382499805,-2.499684382499805
0.04743,2.531175290473109,-2.531175290473109,-2.531175290473109
0.047532,2.558924004204075,-2.558924004204075,-2.558924004204075
0.047634,2.582889656293315,-2.582889656293315,-2.582889656293315
0.047736,2.603036357267591,-2.603036357267591,-2.603036357267591
0.047838,2.619334607690308,-2.619334607690308,-2.619334607690308
0.04794,2.631760502222809,-2.631760502222809,-2.631760502222809
0.048042,2.640295204579711,-2.640295204579711,-2.640295204579711
0.048144,2.644926341100239,-2.644926341100239,-2.644926341100239
0.048246,2.645647263302196,-2.645647263302196,-2.645647263302196
0.048348,2.642456551865067,-2.642456551865067,-2.642456551865067
0.04845,2.635359015316163,-2.635359015316163,-2.635359015316163
0.048552,2.624365384838607,-2.624365384838607,-2.624365384838607
0.048654,2.609491669856423,-2.609491669856423,-2.609491669856423
0.048756,2.590759810628084,-2.590759810628084,-2.590759810628084
0.048858,2.568197769867735,-2.568197769867735,-2.568197769867735
0.04896,2.541838762509767,-2.541838762509767,-2.541838762509767
0.049062,2.51172158619011,-2.51172158619011,-2.51172158619011
0.049164,2.477891057314908,-2.477891057314908,-2.477891057314908
0.049266,2.440397141996312,-2.440397141996312,-2.440397141996312
0.049368,2.399294999200062,-2.399294999200062,-2.399294999200062
0.04947,2.354645696997502,-2.354645696997502,-2.354645696997502
0.049572,2.306515274171754,-2.306515274171754,-2.306515274171754
0.049674,2.254974538560666,-2.254974538560666,-2.254974538560666
0.049776,2.20009999211589,-2.20009999211589,-2.20009999211589
0.049878,2.141972853434162,-2.141972853434162,-2.141972853434162
0.04998,2.08067865867573,-2.08067865867573,-2.08067865867573
0.050082,2.016308321353655,-2.016308321353655,-2.016308321353655
0.050184,1.948957145249482,-1.948957145249482,-1.948957145249482
0.050286,1.878724277461913,-1.878724277461913,-1.878724277461913
0.050388,1.805713830078822,-1.805713830078822,-1.805713830078822
0.05049,1.730033910823778,-1.730033910823778,-1.730033910823778
0.050592,1.65179597757366,-1.65179597757366,-1.65179597757366
0.050694,1.571115953660153,-1.571115953660153,-1.571115953660153
0.050796,1.488113267826937,-1.488113267826937,-1.488113267826937
0.050898,1.402910320249154,-1.402910320249154,-1.402910320249154
0.051,1.315633204609873,-1.315633204609873,-1.315633204609873
0.051,1.315633204609873,-1.315633204609873,-1.315633204609873
