"time","sineVoltage.v","inductor.v","resistor.v"
0.04743,-139.8792877557258,-38.63227613680141,-101.2470116189244
0.047532,-136.0817129588953,-33.72475279073232,-102.356960168163
0.047634,-132.082947030163,-28.76736077843042,-103.3155862517326
0.047736,-127.8889019780275,-23.76744768732389,-104.1214542907037
0.047838,-123.5057785230176,-18.73239421540529,-104.7733843076123
0.04794,-118.9400569301887,-13.66963684127634,-105.2704200889124
0.048042,-114.1984874283209,-8.586679245132487,-105.6118081831884
0.048144,-109.2880802299868,-3.491026585977181,-105.7970536440096
0.048246,-104.2160951672453,1.609795364842554,-105.8258905320879
0.048348,-98.99003095828175,6.708231116320931,-105.6982620746027
0.04845,-93.61761412086885,11.79674649177765,-105.4143606126465
0.048552,-88.10678754902914,16.86782784451516,-104.9746153935443
0.048654,-82.46569876980149,21.91396802445541,-104.3796667942569
0.048756,-76.70268789745874,26.9277045276646,-103.6303924251233
0.048858,-70.8262753030008,31.9016354917086,-102.7279107947094
0.04896,-64.8451490171376,36.82840148325309,-101.6735505003907
0.049062,-58.76815188540283,41.70071156220158,-100.4688634476044
0.049164,-52.60426849437199,46.51137379822434,-99.11564229259633
0.049266,-46.36261188832788,51.25327379152461,-97.6158856798525
0.049368,-40.0524100960068,55.91938987199569,-95.97179996800249
0.04947,-33.68299248733863,60.50283539256144,-94.18582787990007
0.049572,-27.26377598036989,64.99683498650029,-92.26061096687017
0.049674,-20.80425111873527,69.39473042369139,-90.19898154242665
0.049776,-14.31396804029272,73.69003164434287,-88.00399968463559
0.049878,-7.802522357635552,77.87639177973094,-85.67891413736649
0.04998,-1.279540971387587,81.9476053756416,-83.22714634702919
0.050082,5.245332162771751,85.89766501691795,-80.65233285414621
0.050184,11.76245029229453,89.72073610227382,-77.95828580997929
0.050286,18.26217813008104,93.41114922855755,-75.14897109847651
0.050388,24.73490609985434,96.96345930300723,-72.22855320315288
0.05049,31.17106454351284,100.372420976464,-69.20135643295113
0.050592,37.56113786947514,103.6329769724215,-66.0718391029464
0.050694,43.89567862108014,106.7403167674862,-62.8446381464061
0.050796,50.16532144426208,109.6898521573396,-59.52453071307747
0.050898,56.36079693383147,112.4772097437977,-56.11641280996618
0.051,62.47294533790549,115.0982735223004,-52.62532818439493
0.051,62.47294533790549,115.0982735223004,-52.62532818439493
